architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
uNAmsoLed1E,Bajaj Housing Finance Limited: Serverless Data Pipelines with AWS Glue and Amazon Aurora PGSQL,"Mortgages company. Extract transform and serve layers. KMS and S3 server side encryption to protect sensitive data. Processed data is stored to S3 and Aurora Postgres. Aurora postgres acts as datamart and s3 as datalake. Glue as it is serverless and fully managed. Aurora Postgres chosen keeping its cost and performance in mind/ Future plans of doing predictive analytics using sage maker. Also plans of using quicksight (once available in Mumbai, India) as Tableau is costly, and step functions to automate the workflow (currently Lambda is used).",data_ingestion,https://www.youtube.com/watch?v=uNAmsoLed1E,,,"['Glue', 'Lambda', 'UserCompanyDataStream', 'RDS', 'KMS', 'DMS', 'Aurora', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
Ujs9o3CXUTU,Telefónica Tech AI of Things: Providing Data Insights and ML to Organizations with AI Suite (Span.),AI Suite using managed AWS Servicesgraph: unusable,other,https://www.youtube.com/watch?v=Ujs9o3CXUTU,,,"['EMR', 'Glue', 'ElastiCache', 'ServiceCatalog', 'DynamoDB', 'ControlTower', 'ECS', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
gu54VVeDD10,"FPL Technologies: Building On-Demand, Secure, and Scalable Serverless ML Workbenches",,"data_ingestion,compute_intensive",https://www.youtube.com/watch?v=gu54VVeDD10,,,"['Glue', 'UserCompanyAnalyst', 'RDS', 'Lambda', 'IAM', 'SageMaker', 'ECR', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2022
K5ww_O4vsxo,Samsung Cloud: Global Hybrid Network Optimization Across 5 AWS Regions Using AWS Transit Gateway,"The video is in Korean. Provide functions (e.g., data backup, restoration) for smartphones users. Cross-region communication was powered by encryption over public network; now use AWS Transit Gateway.
    Compare VPC peering and Transit Gateway: Transit Gateway is easier to use (just like configuraing a routing table inside a VPC) and provides metrics (e.g., traffic counts, dropped packet counts) for monitoring.
    Mix of on-premises software and AWS services; for on-premises, connect the AWS Direct Connect and Transit Gateway; for others, use Site-to-Site VPN (included in Transit Gateway already). This achieves a large private network.",control,https://www.youtube.com/watch?v=K5ww_O4vsxo,,,"['VPC', 'TransitGateway', 'ThirdParty', 'DirectConnect']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2021
aAYvbRhZFPo,Xero: Global Load Balancing for File Transfer Services LIVE,"Accounting platform: 120+ banks, 1.5m transactions statements per day
    Round robin across multiple regions (i.e. multiple sets of ELB, EC2, S3)
    Route53 does health check to choose region
    Plan: move to API based rather than SFTP based",data_ingestion,https://www.youtube.com/watch?v=aAYvbRhZFPo,,,"['SQS', 'Route53', 'ELB', 'SNS', 'EC2', 'S3']","['S3', 'SNS', 'SQS']",3,True,[],0,False,[],0,False,['SNS'],1,True,False,False,True,False,False,True,False,False,2019
iSkWd31X7zo,TechConnect: Tech Powered Sports with IoT  Machine Learning,"IOT devices embedded in sports equipment (bat/ball) send data on which some unspecified inference work is done using an ML model.
    The results are delivered to fans, coaches, and broadcasters. Therefore, the endpoint is a UserConsumerAPI.
    The same input data is also stored in an S3 and is potentially used for updating models.","data_ingestion,compute_intensive",https://www.youtube.com/watch?v=iSkWd31X7zo,Edge,Edge,"['Lambda', 'Cognito', 'AppSync', 'KinesisDataStream', 'DynamoDB', 'UserConsumerIOT', 'Firehose', 'UserConsumerAPI', 'S3']","['AppSync', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
5vR5aN_xdI0,Splunk: Data at Scale by Decoupling Compute and Storage LIVE,"big data platform. they do separation of storage from compute using s3 and ec2. ec2 provides great caching capability. helps with cost savings
    and resilience. this s3 also acts as datasource for customers s3 buckets. decisions for what data stored where?
    eviction of data from caching tier if not being searched enough. customers can get their data from glacier through the ui as well.
    future? private link to send data directly.",data_ingestion,https://www.youtube.com/watch?v=5vR5aN_xdI0,,,"['EC2', 'Lambda', 'ThirdParty', 'ELB', 'Firehose', 'UserConsumerAPI', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
lkDq9g43djw,FINBOURNE: How Finbourne Assures Resiliency Through Chaos Engineering Events Every 17 min,"Company develops a new way to deliver data management
    About 10 million requests each day
    Route53 chooses available zone in the moment
    Multiple NLBs because ""want to layer for traffic specifically""
    Multiple zones of EKS + EC2
    Use EKS because stripe workloads across different failure domains, so across different instances
    EKS auto scaled by Karpenter
    3k requests to Aurora each second
    Use Aurora because replicates across regions with minimal lag
    Fail over Aurora routinely to detect failures (Chaos Engineering)
    Main benefit: improve resilience (Chaos Engineering: terminate an app each 17 minutes, an EC2 each 6 hours, fail AZ twice weekly), keep costs in best position
    Future plan: active-active situation (both regions active), better resilient to failures",data_ingestion,https://www.youtube.com/watch?v=lkDq9g43djw,,,"['EKS', 'NLB', 'Aurora', 'EC2', 'Route53']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2022
7V8wTCkjOqo,NAB: Automating Cloud Governance at the National Australia Bank,"System: consistent compliance framework
    Challenge: automate the process of adhere to standards (reduce workload and less error prone)
    25 Lambdas
    SNS is used for communication across accounts",other,https://www.youtube.com/watch?v=7V8wTCkjOqo,,,"['RDS', 'Lambda', 'ThirdParty', 'SNS', 'DynamoDB', 'ECS']","['DynamoDB', 'Lambda', 'SNS']",3,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2019
f5EJBUfGZtw,Expedia: Salesforce Integration with AWS,running on cloud.. there is batch processing... real time integration w salesforce.. 500-800m rows on a daily basis.. bottom sec - 5-10m events/day.. easily scalable,data_ingestion,https://www.youtube.com/watch?v=f5EJBUfGZtw,,,"['SQS', 'Glue', 'Lambda', 'ThirdParty', 'Aurora', 'ECS', 'EC2', 'UserConsumerAPI', 'S3']","['Lambda', 'S3', 'SQS']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
OmVQ6pNDbaY,Solarwinds: Monitoring Kubernetes Clusters on AWS,"This video describes the wide variety of options available for monitoring AWS Kubernetes clusters.
    Graph doesn't really have much information.
    Key Takeaways:
    * Widely used tools: Appoptics (traces), Prometheus (metrics), FluentD (logs)
    * The above run on the K8S nodes.
    * Aggregation point (centralised dashboards): Appoptics, Loggly, PaperTrail
    * CloudWatch also works well with the above mentioned solutions.",other,https://www.youtube.com/watch?v=OmVQ6pNDbaY,,,"['CloudWatch', 'EKS']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2019
E8wYXtvGy5k,Freightways: Delivering 50M packages with Serverless Tracking Solution,talks about scale. 500-1500 req/min. talks about why they used Dynamodb?stop using SNS/SQS alternative because it did not scale. why use multiple SQS.fast latency 99% of times. talks about perf improvement,interactive,https://www.youtube.com/watch?v=E8wYXtvGy5k,,,"['SQS', 'Lambda', 'SNS', 'DynamoDB', 'Fargate', 'UserConsumerMobile', 'UserConsumerWeb']","['DynamoDB', 'Fargate', 'Lambda', 'SNS', 'SQS']",5,True,['Lambda'],1,True,['Fargate'],1,True,['SNS'],1,True,False,False,True,True,True,True,False,False,2022
8ZRWzn0G39g,Replicon: MultiTenant SaaS Solution with Bring Your Own Key BYOK Encryption for Enterprises,"Project management SaaS company.
    Show two types of customers: normal users and enterprises; enterprises have more security/compliance concern and thus, use its own KMS. Normal users' data is stored in a multi-tenant Aurora cluster, while enterprises' data is stored in a dedicated Aurora cluster.
    Business logic is running inside a mix cluster of EC2, ECS, and EKS.",interactive,https://www.youtube.com/watch?v=8ZRWzn0G39g,,,"['KMS', 'ApiGateway', 'EKS', 'DynamoDB', 'Fargate', 'Aurora', 'ECS', 'EC2', 'UserConsumerAPI']","['APIGateway', 'DynamoDB', 'Fargate']",3,True,[],0,False,['Fargate'],1,True,[],0,False,False,False,True,False,True,False,False,False,2023
D9qTotVJYss,HBO Max: Using Canaries for Outside-in Validation,"Account management for customer care agents, fraud mitigation toolsDeployment in multiple regions",data_ingestion,https://www.youtube.com/watch?v=D9qTotVJYss,,,"['CloudWatch', 'Amplify', 'Lambda', 'AppSync', 'UserCompanyAgent', 'S3']","['AppSync', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
-wLEkq21cvA,Versent: The Migration Factory,"Provide AWS Consultancy (Migration) services to users.
    This architecture is for automating migration from On-Prem to AWS.
    Note they are using AWS services to provide migration assistance to their clients. So the study categories don't fit well.",control,https://www.youtube.com/watch?v=-wLEkq21cvA,,,"['UserCompanyAgent', 'AppDiscovery', 'ThirdParty', 'DynamoDB', 'EC2']",['DynamoDB'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
CE03UMddoYU,WEGoT aqua: Scaling IoT Platform for Water Management & Sustainability,,data_ingestion,https://www.youtube.com/watch?v=CE03UMddoYU,Edge,Edge,"['SQS', 'ElastiCache', 'Lambda', 'UserConsumerEdge', 'ApiGateway', 'DynamoDB', 'Aurora', 'EC2']","['APIGateway', 'DynamoDB', 'Lambda', 'SQS']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2022
e3N5ZuHh7G0,Wag: Deploying BlueGreen Architecture for Increased Availability and Reduced Risk,"Want quick deploy and rollback systems. Previously need 10 mins for rolling deployment, new systems only take a few mins.
    Want to remove HA layer, whose only job is to query rounte53. If possible, just let alb_1 does so (if it supports so).
    The video is too high-level.",control,https://www.youtube.com/watch?v=e3N5ZuHh7G0,,,"['Route53', 'ECS', 'ThirdParty', 'ALB']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2019
5EmA67lSJEs,Extreme Reach: The AdBridge Platform on AWS Handles 80%+ of all Commercials in the US,mentions scale. how long they've been on cloud (2009). 100s of sqs.,"compute_intensive,interactive",https://www.youtube.com/watch?v=5EmA67lSJEs,Edge,,"['SQS', 'CloudFront', 'ELB', 'UserConsumerWeb', 'WAF', 'EC2', 'UserConsumerAPI', 'S3']","['S3', 'SQS']",2,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2019
Wur1GWB03hk,Lockheed Martin: Using Alexa for Business to Securely Access Program Management Status,largest defense contractor. voice skills - use of Alexa for business. status anywhere anytime. use aurora mysql. why 2 dbs? programs are abbreviations.they convert to a string for alexa to understand. which is stored in dynamodb - quick return of key-value.why alexa for business? enterprise application.,interactive,https://www.youtube.com/watch?v=Wur1GWB03hk,Edge,Edge,"['AlexaForBusiness', 'RDS', 'Lambda', 'DynamoDB', 'UserConsumerMobile', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2020
sezX7CSbXTg,Taco Bell: Order Middleware - Enabling Delivery Orders at Massive Scale,42 million customers per week in 7000 restaurants. In 2 weeks the deployable flow was developed. highly scalable - 300k orders in hour. predictable cost model - pay as you go.,interactive,https://www.youtube.com/watch?v=sezX7CSbXTg,,,"['StepFunctions', 'EventBridge', 'Lambda', 'ApiGateway', 'ThirdParty', 'UserConsumerMobile']","['APIGateway', 'EventBridge', 'Lambda', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,False,True,True,False,True,False,False,2021
6sew_hdI6cY,Triboo: Hosting Magento on Containers Italian,"Service to host e-commerce websites via Megento.
    CloudFront -> EC2 path has a proprietary load balancer in between.
    They also use EFS and NFS.
    Not explicit but looks like this is SAAS. The third EC2 instance is independently managed by them via a VPN to monitor/control the deployment.",other,https://www.youtube.com/watch?v=6sew_hdI6cY,Edge,,"['OpenSearch', 'ElastiCache', 'Lambda', 'S3', 'CloudFront', 'EKS', 'VPN', 'RedShift', 'WAF', 'Aurora', 'EC2', 'EFS', 'Route53']","['EFS', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2019
XUCGMzLx8wY,Mytona: How a ML Recommendation System was Built for Gaming,Dynamic traffic allocation using Multi-arm-bandit. several hundred thousand customers,data_ingestion,https://www.youtube.com/watch?v=XUCGMzLx8wY,,,"['Lambda', 'MSK', 'SageMaker', 'ECR', 'UserConsumerMobile', 'ECS', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
CDCLwX2fo2g,Ztore: Building a Recommendation System on AWS (Cantonese),why use fargate/ecs: because data engineers run most ofthe system and don't want to deal with infra. Why dynamodb? How dealwith scalability? Fargate engine. talks about scalability. (100x).talks about methods considered to load model into app.Uses the benefit the redeployability of ECS,"compute_intensive,interactive",https://www.youtube.com/watch?v=CDCLwX2fo2g,,,"['CloudWatch', 'ALB', 'DynamoDB', 'UserConsumerMobile', 'ECS', 'EC2', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
hnMQFnTGr3I,Nanit: How Nanit Streams and Analyzes Video from Hundreds of Thousands of Cameras,"- Smart baby camera. WHAT ABOUT SECURITY?
    - Client side load balancing instead of ELB. (no idea why)","data_ingestion,interactive",https://www.youtube.com/watch?v=hnMQFnTGr3I,Edge,Edge,"['SQS', 'Lambda', 'RDS', 'Route53', 'UserConsumerCamera', 'ALB', 'EKS', 'UserConsumerMobile', 'S3']","['Lambda', 'S3', 'SQS']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2023
6EUknQqaV1w,CloudHealth by VMware: Secure State. Manages Over 50M Assets from Billions of Events on AWS,supporting 3 major cloud providers. billions of events per day. Nepture because it provides read scale-out also because it is schema less. Monitoring 50 million resources.,data_ingestion,https://www.youtube.com/watch?v=6EUknQqaV1w,,,"['CloudWatch', 'OpenSearch', 'UserCompanyDataStream', 'ThirdParty', 'KinesisDataStream', 'DynamoDB', 'Neptune']",['DynamoDB'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2021
HcmEFZukA-Y,7-Eleven: Innovation with Serverless for Cash-Based Digital Wallet,,interactive,https://www.youtube.com/watch?v=HcmEFZukA-Y,Edge,Edge,"['SQS', 'EventBridge', 'Lambda', 'MongoDBAtlas', 'ApiGateway', 'UserConsumerPOS', 'ThirdParty', 'Pinpoint', 'UserConsumerMobile']","['APIGateway', 'EventBridge', 'Lambda', 'SQS']",4,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,True,False,True,True,False,True,False,True,2021
Xi6tDqctLsY,Salary Overflow: Bringing Transparency to Tech Salaries,Web pages are stored in S3. GraphQL gives the flexibility to query what is needed. Used AWS amplify to design this architecture and for CICD. Future plans of using Sage maker to predict the salaries.,interactive,https://www.youtube.com/watch?v=Xi6tDqctLsY,Edge,,"['Lambda', 'Cognito', 'AppSync', 'Pinpoint', 'CloudFront', 'Aurora', 'UserConsumerWeb', 'S3']","['AppSync', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2020
unF9tdYjqvU,Nexthink: Going Global with Amazon API Gateway AWS Transit Gateway AWS Lambda and Amazon DynamoDB,"Company is a global employee experience platform.
    Latency based routing for Route53
    Multiple sets of EKS, TransitGateway
    GlobalTable feature of DynamoDB is used such that it's available in all regions",other,https://www.youtube.com/watch?v=unF9tdYjqvU,,,"['TransitGateway', 'Lambda', 'ApiGateway', 'EKS', 'DynamoDB', 'UserConsumerWeb', 'Route53']","['APIGateway', 'DynamoDB', 'Lambda']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2022
Qz8uXtDC1bY,Fundbox: Simplifying Ways to Query and Analyze Data by Different Personas - Go Serverless!,"had diff set of ec2 instances. had to ssh. a lot of management. however, they switched to this approach and go serverless.Lambda functions here act as managers, auditors, slack helper, dependency lambda if more jobs needed. datasource either warehouse or S3. not a part of the graph.permissions maintained using Jenkins and github.different volumes of jobs? because serverless - easy.users: ml, data engineers, bi dev.",compute_intensive,https://www.youtube.com/watch?v=Qz8uXtDC1bY,,,"['CloudWatch', 'StepFunctions', 'Lambda', 'ApiGateway', 'UserCompanyDeveloper', 'ThirdParty', 'SNS', 'ECR', 'Fargate', 'S3']","['APIGateway', 'Fargate', 'Lambda', 'S3', 'SNS', 'StepFunctions']",6,True,['Lambda'],1,True,['Fargate'],1,True,['SNS'],1,True,False,False,True,True,True,True,False,False,2020
m8xtR3-ZQs8,Biogen: Centralized Logging Solution for Multi Accounts,"Collecting logs from individual accounts (hundreds of accounts) and storing them in a central account -- then can be searched and analysed.
    Use multi-account: individual accounts generate logs (network logs, infra logs, app logs) and eventually push into a centralized account.
    Individual Account: EC2 (app), CloudWatch-CloudTrail-FlowLogs (log collection), KinesisFireHose, Lambda
    Centralized Account: S3, Lambda, ElasticSearch, Kibana
    Why CloudWatch Agent and not Kinesis Agent: because KinesisAgent for windows wasn't avaiable, doesn't provide OS logs.
    Why S3 and not directly push to ElasticSearch? Great for flexibility (can use a different analysis/search tool in the future), S3 has elasticity (no worry of running out of space), resting data in S3 is encrypted
    Centralized logging is great for troubleshooting, easy to search and figure out cause of fault without having to look at each account.",data_ingestion,https://www.youtube.com/watch?v=m8xtR3-ZQs8,,,"['CloudWatch', 'CloudTrail', 'OpenSearch', 'Lambda', 'Firehose', 'ThirdParty', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
JG5p-i8Cr2E,ZS Associates: Building a SelfService Enterprise Data Engineering Platform,Millions of API requests every month and 100s of data access requests per month. Platform services are running on EKS and the application logic in EMR. Data governance automation reduced the time to market. Reduction in time for building data engineering pipelines by 30-40%. Cost controlling using auto scaling capabilities.,control,https://www.youtube.com/watch?v=JG5p-i8Cr2E,,,"['EMR', 'SQS', 'Glue', 'RDS', 'IAM', 'UserCompanyDeveloper', 'SES', 'EKS', 'EC2', 'S3']","['S3', 'SQS']",2,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2023
S85DeDgWQSc,San Diego Gas & Electric: Using Image Recognition and Machine Learning to Reduce Wildfire Risk,"Rekognition: detecting large assets: utility poles,
Lookout for Vision: detecting small assets.",data_ingestion,https://www.youtube.com/watch?v=S85DeDgWQSc,Edge,Edge,"['UserConsumerMobile', 'StepFunctions', 'UserCompanyAnalyst', 'Lambda', 'S3', 'ApiGateway', 'Rekognition', 'Aurora', 'UserCompanyDrone', 'LookoutForVision', 'Athena']","['APIGateway', 'Lambda', 'S3', 'StepFunctions']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2023
9-6hQdFeolc,Lyniate: Scaling Healthcare Data Exchange At Scale with Tenant Isolation,,"interactive,control",https://www.youtube.com/watch?v=9-6hQdFeolc,,,"['UserCompanyCRM', 'UserCompanyDeveloper', 'EKS', 'NLB', 'ECR', 'EBS', 'EC2']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2022
h0HE3bOEiMk,HDFC Life: Event Driven DataLake and Recovery,"DynamoDB powered data lake platform. DynamoDB is cheaper than S3 when it comes to event driven scenario.
    DynamoDB also has the `streams` feature which can trigger lambdas on events (like in case of errors).
    These lambdas are also used to achieve other business objectives.
    S3 and Athena serve as a recovery mechanism.
    While data is pushed to DynamoDB, it is also pushed to S3 (but only the top layer). During recovery layers 
    are built within S3 using Athena and then pushed to DynamoDB.",control,https://www.youtube.com/watch?v=h0HE3bOEiMk,,,"['Athena', 'Lambda', 'ThirdParty', 'DynamoDB', 'DMS', 'DirectConnect', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
BlCXEMp_lqY,Vizio: Smart TV Analytics at Scale,Millions of connected devices with Billions of events per month. 6 weeks to go to prod with the help of Amazon professionals help,data_ingestion,https://www.youtube.com/watch?v=BlCXEMp_lqY,Edge,Edge,"['UserConsumerTV', 'Kinesis', 'RedShift', 'QuickSight', 'Firehose', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2020
iWK0iRUi-b4,Snyk: CICD Pipelines and Security Controls for Application Developers,,interactive,https://www.youtube.com/watch?v=iWK0iRUi-b4,,,"['StepFunctions', 'Lambda', 'ApiGateway', 'DynamoDB', 'CodePipeline', 'EventBridge', 'UserConsumerWeb', 'S3']","['APIGateway', 'DynamoDB', 'EventBridge', 'Lambda', 'S3', 'StepFunctions']",6,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,False,True,True,False,True,False,False,2022
mKZw29_UtoU,Miriade: Forecasting and Real Time Tracking of the Car Parking Availability Italian,"Miriade: consulting firm that deals with middleware specialized in big data, machine learning, advanced analytics
    AIM Mobilita: put together all data from parking areas to make previsions of machine learning about future state of occupancy and then make available to public in real time

    Parking lot (UserCompanyEdge) sends real time parking lot occupancy
    Data in DynamoDB that is older than 1 week is automatically deleted
    SageMaker is used to predict data in long term
    Code Commit contains Cloud Formation template that defines the entire architecture; it also contains Lambda definitions and algorithms of SageMaker

    Future plan: use QuickSight for visualization
    Strength: completely serverless (which leads to scalability)","data_ingestion,interactive",https://www.youtube.com/watch?v=mKZw29_UtoU,Edge,Edge,"['UserCompanyEdge', 'StepFunctions', 'CodeCommit', 'Lambda', 'ApiGateway', 'SageMaker', 'DynamoDB', 'Firehose', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3', 'StepFunctions']",5,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2020
TTlyNWh0gjM,Zoho Site24x7: Building Scalable Realtime User Monitoring Systems on AWS,"end-to-end ops of business. monitorING application use case. Site24*7. 
    real user monitoring issue on their own servers. so used AWS. why autoscaling? 25mil/day, peak is double.
    use cassandra for high availability. customers are across the globe. this architecture is for single region.
    global is different. future? geo-based route53.",control,https://www.youtube.com/watch?v=TTlyNWh0gjM,,,"['SQS', 'ThirdParty', 'ALB', 'UserConsumerWeb', 'EC2', 'UserConsumerAPI', 'Route53']",['SQS'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
53sUjFv9ByI,Neumora Therapeutics: Enabling DNA and RNA Data Insight for Rapid Genomics Sequencing Drug Discovery,"Biopharma: drug development in neurogenerative disease space, to help with things like Alzheimer
    Data Scale: hundreds of thousands of samples
    Benefit of using EKS: ease of use & auto scaling
    Benefit of using ECR: versioning enabled
    Future Plan: refine to make the workflow more stable",data_ingestion,https://www.youtube.com/watch?v=53sUjFv9ByI,HPC,HPC,"['UserCompanyDataStream', 'FSX', 'ThirdParty', 'EKS', 'ECR', 'EC2']",[],0,False,[],0,False,[],0,False,[],0,False,False,True,False,False,False,False,False,False,2022
uOSpWdAyrZo,HBO Max: Automating Remediation of AWS Resource Misconfigurations,,control,https://www.youtube.com/watch?v=uOSpWdAyrZo,,,"['CloudTrail', 'SecurityHub', 'Lambda', 'ThirdParty', 'Inspector', 'AWSConfig', 'EventBridge', 'GuardDuty']","['EventBridge', 'Lambda']",2,True,['Lambda'],1,True,[],0,False,['EventBridge'],1,True,False,False,True,True,False,True,False,False,2022
vr00Jg_G6qs,Orion Health: Digital Front Door  Intelligently ConnectingConsumersto their Healthcare,"More than 55 deployments globally
    Digital Front Door: user looking for health info, book appointments, etc.
    Kendra is NLP-based rather than keyword-based search
    Uses built in kendra crawlers and custom crawlers (using Lambda)",data_ingestion,https://www.youtube.com/watch?v=vr00Jg_G6qs,,,"['UserConsumerHospital', 'UserCompanyInternalPlatform', 'Lambda', 'ApiGateway', 'Kendra', 'DynamoDB', 'UserConsumerWeb', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2022
qN5-v4NlKac,Cookpad: Security Architecture to Monitor and Analyze Secure Logs using AWS (English),"100 million users worldwide for cooking recipe tips. most innovative part of architecture: latency should be under 1 minute. rts is expensive. this arch achieves low latency and log data integrity. 330 million logs per day. ~270 gb data. to handle these logs, $2 per day cost of lambda. no configuration reqd for logs as s3 has no such requirement. anomaly detection future play with sagemaker.",data_ingestion,https://www.youtube.com/watch?v=qN5-v4NlKac,,,"['Athena', 'CloudTrail', 'Lambda', 'Firehose', 'ThirdParty', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
Wk9mCHyjtBU,Veracode: Eliminating Application Security Bugs Through DevSecOps at Scale,"Static Analysis service. The user uploads binary/code to github / gitlab / etc. from where it gets uploaded to Veracode platform.
    Flow 1: a scheduled lambda starts up EC2 instance which pulls uploaded binaries and performs static analysis.
    Flow 2: a scheduled lambda pulls information from online sources (github, gitlab, jira tickets, etc.) and then ML is used to identify issues and vulnerabilities.","compute_intensive,interactive",https://www.youtube.com/watch?v=Wk9mCHyjtBU,HPC,HPC,"['Batch', 'Lambda', 'KMS', 'ThirdParty', 'UserConsumerWeb', 'DynamoDB', 'EC2', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,True,True,True,False,False,False,False,2019
zr3Kib0i-OQ,Accenture: Large Scale Asset Inventory Tracking with AWS Fargate,"Accenture manages customer accounts in public cloud providing governance, andalytics and cloud management services
    The inventory service contains all the resources the client have in cloud.
    There is a discovery process that pulls information from each account and stores in elasticsearch system
    Currently covering 4000 accounts
    CloudWatch triggered every 10 minutes
    Collector and difference engine processes used to runs as 10000 concurrent lambda jobs
    Collector process changed from Lambda to Fargate due to high run time, and memory. By using Fargate, the task can be done through single container execution, memory allocation is more flexible (specific to each discovery size), and less concurrency throttling",data_ingestion,https://www.youtube.com/watch?v=zr3Kib0i-OQ,,,"['CloudWatch', 'OpenSearch', 'Lambda', 'Fargate', 'S3']","['Fargate', 'Lambda', 'S3']",3,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2019
Yju3yReAQtc,Fortinet Uses AWS Serverless to Provide a Highly Available ControlPlane for their FortiWeb CloudWAF,"The architecture has multi regions of S3, API Gateway, Lambda and DynamoDB.
    Motivation is disaster recovery, satisfying different regulatory requirements in different countries, and serve customers in different geographical regions cost effectively
    DynamoDB is chosen because of easier data manipulation
    AWS ElasticSearch is used for faster lookups, faster filtering. The logging functionality is offloaded to ElasticSearch.
    Machine learning is used to detect anomalies and threats (not included in graph)
    This is control plane, and sends configuration to external cluster.",interactive,https://www.youtube.com/watch?v=Yju3yReAQtc,Edge,,"['OpenSearch', 'UserCompanyInternalPlatform', 'Lambda', 'ApiGateway', 'CloudFront', 'DynamoDB', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2020
